SIMUL8 Flow File Version 1.00
ID,Time,lbl_resource,lbl_loc,lbl_seq
1,9,3,3,1
2,10,9,13,0
3,18,1,10,3
4,18,6,3,2
5,27,4,10,4
6,28,7,9,5
7,37,3,5,10
8,38,5,9,6
9,38,8,12,7
10,38,10,13,8
11,38,2,15,9
12,48,6,9,11
13,48,1,13,12
14,48,4,15,13
15,58,7,15,14
16,58,5,17,15
17,59,8,4,16
18,67,6,1,20
19,69,3,9,19
20,69,1,15,21
21,70,2,8,18
22,70,10,4,17
23,70,4,2,22
24,81,8,11,25
25,81,7,2,23
26,81,5,4,24
27,89,6,20,28
28,91,1,15,29
29,92,10,11,26
30,92,2,14,27
31,92,4,19,30
32,100,5,18,32
33,101,8,3,33
34,103,7,19,31
35,109,4,6,37
36,110,10,3,34
37,110,2,5,35
38,111,1,17,36
39,117,7,6,38
40,117,5,20,39
41,119,8,10,40
42,120,10,7,41
43,128,4,20,44
44,130,2,7,42
45,130,7,9,45
46,130,5,13,46
47,131,1,8,43
48,131,8,11,47
49,140,4,10,50
50,141,7,17,51
51,142,10,11,48
52,142,2,14,49
53,142,5,2,52
54,153,8,11,53
55,153,10,14,54
56,162,5,3,57
57,164,2,14,55
58,164,7,16,56
59,172,10,1,59
60,175,8,14,58
61,180,2,1,60
62,183,7,8,61
63,183,5,11,62
64,183,10,18,64
65,186,8,14,63
66,191,2,18,65
67,192,5,10,67
68,194,7,19,66
69,197,8,14,68
70,199,10,18,69
71,207,2,18,70
72,209,5,15,72
73,209,10,9,74
74,210,7,19,71
75,210,8,16,73
76,218,7,1,76
77,219,2,9,75
78,220,5,15,77
79,220,10,12,79
80,221,8,16,78
81,230,2,15,80
82,231,5,14,81
83,232,8,16,82
84,240,10,15,83
85,241,2,2,84
86,243,5,16,85
87,243,8,19,86
88,250,10,15,87
89,251,8,6,89
90,252,2,2,88
91,260,10,17,90
92,260,8,6,92
93,263,2,4,91
94,270,10,17,93
95,274,2,4,94
96,281,10,2,95
97,285,2,8,96
98,292,10,2,97
99,296,2,8,98
100,307,2,8,99
101,318,2,16,100
102,329,2,19,101
103,340,2,19,102
104,348,2,6,103
105,356,2,6,104
106,364,2,20,105
107,372,2,20,106
108,381,2,3,107
109,390,2,10,108
110,399,2,10,109
111,409,2,7,110
112,419,2,9,111
113,430,2,19,112
114,438,2,6,113
115,446,2,20,114
116,455,2,3,115
117,464,2,3,116
118,473,2,10,117
119,482,2,10,118
120,492,2,7,119
