SIMUL8 Flow File Version 1.00
ID,Time,lbl_resource,lbl_loc,lbl_seq
1,5,9,20,1
2,5,3,3,0
3,8,1,15,4
4,8,5,16,5
5,10,2,3,2
6,11,3,14,3
7,15,7,3,9
8,19,9,11,8
9,19,6,1,6
10,21,2,17,10
11,23,1,12,7
12,27,2,14,12
13,36,9,18,11
14,38,1,6,14
15,42,9,14,13
16,51,9,8,15
17,53,2,11,16
18,60,1,8,17
19,65,2,3,19
20,71,7,11,20
21,73,1,2,18
22,82,10,8,23
23,85,2,7,22
24,86,1,2,21
25,93,10,11,24
26,97,7,9,27
27,98,10,3,25
28,101,7,9,29
29,102,9,8,26
30,102,2,20,32
31,108,1,17,30
32,108,3,11,33
33,109,10,10,28
34,111,6,1,31
35,113,7,3,35
36,114,1,14,34
37,122,7,4,36
38,131,7,4,37
39,136,8,13,40
40,143,7,7,38
41,148,2,18,39
42,151,2,15,42
43,157,1,8,43
44,158,7,12,41
45,162,2,9,46
46,167,5,8,45
47,172,8,1,47
48,174,7,10,44
49,179,9,3,50
50,180,7,14,48
51,183,3,8,49
52,191,9,18,51
53,206,7,12,53
54,208,3,18,52
55,217,10,17,55
56,217,6,11,56
57,219,7,2,54
58,221,6,9,57
59,222,5,19,58
60,222,2,20,59
61,222,1,3,60
62,233,9,11,63
63,236,1,1,61
64,238,8,10,62
65,245,1,4,64
66,248,1,15,65
67,256,3,11,66
68,261,3,13,67
69,266,1,20,69
70,267,3,14,68
71,269,1,16,71
72,270,5,8,70
73,279,7,2,72
74,287,5,18,73
75,287,2,5,74
76,289,9,6,76
77,292,7,16,79
78,293,3,14,77
79,294,9,3,78
80,295,7,6,82
81,297,10,6,83
82,298,2,17,75
83,299,9,14,80
84,299,6,6,84
85,304,9,3,86
86,306,1,4,85
87,309,4,10,81
88,313,3,9,88
89,314,4,20,87
90,317,1,16,93
91,319,2,20,89
92,320,7,14,90
93,326,8,8,95
94,328,6,1,92
95,329,5,12,91
96,330,1,2,94
97,335,1,19,100
98,335,3,3,99
99,340,1,19,101
100,343,9,2,96
101,346,6,10,97
102,347,5,5,98
103,351,6,3,102
104,364,9,5,103
105,367,9,15,104
106,370,3,15,106
107,373,9,14,108
108,378,6,17,107
109,381,7,5,105
110,389,9,10,109
111,392,2,15,115
112,393,1,9,112
113,395,9,14,110
114,398,3,4,114
115,400,7,17,113
116,401,2,14,116
117,402,8,2,111
118,403,7,6,120
119,406,2,19,118
120,406,5,20,119
121,406,9,13,122
122,407,3,14,121
123,412,6,5,117
124,415,2,4,123
125,424,2,4,125
126,429,8,5,124
127,430,9,12,126
128,434,10,13,128
129,434,3,3,130
130,435,5,14,129
131,439,6,3,131
132,446,2,5,127
133,450,8,9,133
134,451,9,13,134
135,463,3,5,132
136,474,8,17,136
137,477,1,15,139
138,478,3,12,135
139,483,5,4,138
140,486,8,7,137
141,488,6,13,143
142,488,7,20,144
143,492,3,4,142
144,498,9,12,141
145,500,5,18,140
146,504,9,14,145
147,513,6,12,146
148,513,9,4,147
149,518,5,19,150
150,520,8,10,148
151,528,4,12,149
152,530,5,7,151
153,534,5,9,152
154,535,1,13,154
155,543,3,2,153
156,554,3,11,155
157,563,1,4,157
158,571,3,18,156
159,572,9,4,158
160,576,2,13,160
161,576,6,9,163
162,586,3,12,159
163,586,9,1,162
164,587,8,10,161
165,597,9,17,164
166,602,10,3,166
167,607,3,3,167
168,608,5,17,165
169,613,3,14,168
170,616,8,16,170
171,619,1,14,169
172,619,3,16,173
173,624,6,20,175
174,630,8,1,171
175,632,2,10,172
176,636,1,5,174
177,639,8,16,177
178,644,8,20,181
179,647,10,17,179
180,650,6,1,180
181,651,1,12,176
182,653,2,18,178
183,658,2,20,184
184,658,3,19,186
185,658,10,13,188
186,665,7,7,185
187,666,8,2,183
188,667,9,1,187
189,670,6,18,182
190,670,1,16,190
191,672,9,19,189
192,672,7,20,193
193,676,8,4,192
194,677,7,20,195
195,680,3,2,191
196,682,9,19,198
197,683,7,14,196
198,684,9,6,200
199,686,1,10,194
200,688,8,11,197
201,697,3,18,199
202,703,3,14,201
203,706,10,4,202
204,709,9,14,203
205,714,3,11,204
206,714,9,19,206
207,714,6,20,209
208,715,7,14,207
209,719,4,10,205
210,720,1,17,208
211,723,7,15,212
212,725,9,13,213
213,727,6,6,215
214,728,4,4,210
215,730,9,13,214
216,733,9,15,217
217,734,1,1,211
218,735,7,13,216
219,745,1,17,218
220,749,3,12,219
221,750,7,19,222
222,751,6,5,220
223,756,1,17,221
224,759,5,4,225
225,761,2,11,224
226,766,7,10,223
227,777,7,11,226
228,780,7,15,229
229,786,3,4,228
230,788,10,11,227
231,791,1,1,230
232,791,2,3,233
233,792,5,12,231
234,798,8,7,234
235,803,3,5,232
236,806,3,15,235
237,808,7,19,236
238,811,7,15,238
239,813,6,19,237
240,819,1,11,239
