SIMUL8 Flow File Version 1.00
ID,Time,lbl_resource,lbl_loc,lbl_seq
1,11,1,17,0
2,15,7,12,1
3,30,3,12,2
4,32,10,18,3
5,35,8,15,5
6,38,2,15,6
7,38,4,16,7
8,39,6,9,8
9,40,5,3,9
10,41,10,15,12
11,44,7,8,10
12,46,3,17,11
13,49,9,18,4
14,54,9,20,13
15,59,8,20,14
16,63,2,4,15
17,68,7,3,19
18,72,6,8,17
19,72,4,4,16
20,73,10,20,21
21,73,3,3,20
22,74,5,11,18
23,74,9,14,22
24,81,2,8,24
25,81,8,4,23
26,90,4,8,25
27,92,6,17,26
28,95,10,16,29
29,101,9,4,30
30,103,5,17,27
31,103,8,11,31
32,108,3,10,28
33,108,10,3,36
34,112,9,4,37
35,114,2,11,32
36,114,4,17,33
37,115,6,7,34
38,116,5,2,35
39,125,8,11,38
40,130,10,20,43
41,134,9,8,44
42,136,2,11,39
43,136,4,17,40
44,137,6,7,41
45,138,5,2,42
46,149,8,7,45
47,155,10,14,50
48,160,9,17,51
49,161,2,7,46
50,162,4,2,47
51,163,6,1,48
52,164,5,12,49
53,175,8,2,52
54,188,2,2,53
55,190,4,12,54
56,199,10,4,57
57,203,9,2,58
58,204,8,1,59
59,205,6,12,55
60,206,5,10,56
61,220,2,12,60
62,222,4,10,61
63,231,10,8,64
64,238,6,10,62
65,239,5,5,63
66,254,9,10,65
67,256,6,6,69
68,257,5,15,70
69,270,8,10,66
70,271,4,18,68
71,271,2,5,67
72,286,9,10,71
73,288,8,5,72
74,290,4,6,74
75,292,6,6,75
76,293,5,15,76
77,305,2,5,73
78,322,9,5,77
79,324,2,6,79
80,325,4,15,80
81,328,6,15,81
82,328,5,16,82
83,339,8,5,78
84,343,8,9,83
85,344,4,13,85
86,344,6,19,86
87,344,5,20,87
88,344,2,3,84
89,357,8,1,88
90,359,2,12,89
91,361,4,5,90
92,364,8,16,93
93,367,2,16,94
94,369,4,3,95
95,378,5,18,92
96,378,6,5,91
97,381,4,15,100
98,383,5,13,97
99,383,6,3,96
100,386,6,15,101
101,387,5,9,102
102,392,8,1,98
103,394,2,10,99
104,397,8,3,103
105,402,4,19,105
106,402,6,20,106
107,402,2,3,104
108,407,5,20,107
109,419,8,5,108
110,422,4,15,110
111,425,6,15,111
112,425,8,16,113
113,427,5,3,112
114,436,2,5,109
115,439,2,16,114
116,441,4,3,115
117,446,5,13,117
118,446,2,19,118
119,446,4,20,119
120,446,6,3,116
121,452,6,14,120
122,455,5,4,121
123,457,2,17,122
124,468,4,17,123
125,470,6,2,124
126,473,4,15,127
127,476,6,15,128
128,483,5,2,125
129,487,2,5,126
130,488,5,3,129
131,492,2,19,130
132,497,4,19,131
133,498,6,14,132
134,504,5,14,133
135,510,2,7,134
136,512,2,6,138
137,522,4,7,135
138,523,6,2,136
139,524,5,1,137
140,525,4,15,139
141,526,6,16,140
142,529,2,19,142
143,529,5,3,141
144,530,4,20,143
145,532,6,14,144
146,535,2,15,146
147,537,6,13,148
148,537,4,3,147
149,538,5,14,145
150,543,5,13,149
151,543,2,19,150
152,543,4,20,151
153,547,6,4,152
154,550,2,15,154
155,556,5,4,153
156,558,4,11,155
157,558,6,17,156
158,561,2,15,158
159,569,5,17,157
160,569,4,11,159
161,580,6,17,160
162,584,2,9,162
163,591,5,17,161
164,593,4,2,163
165,595,6,12,164
166,599,2,9,166
167,608,4,2,167
168,610,5,12,165
169,625,6,12,168
170,630,2,20,170
171,638,4,2,171
172,640,5,12,169
173,655,6,12,172
174,660,2,20,174
175,668,4,2,175
176,670,5,12,173
177,671,6,10,176
178,687,5,10,177
179,688,6,5,178
180,691,6,16,180
181,704,5,18,179
182,709,6,13,182
183,709,5,3,181
184,714,5,13,183
185,718,6,4,184
186,723,5,8,185
187,732,6,8,186
188,734,5,11,187
189,743,6,17,188
190,746,5,7,189
191,759,6,10,190
192,775,5,10,191
193,776,6,18,192
194,780,6,9,194
195,793,5,18,193
196,798,5,13,195
197,803,6,13,196
198,803,5,19,197
199,812,6,8,198
200,821,5,8,199
201,823,6,17,200
202,834,5,17,201
203,836,5,6,203
204,838,5,6,204
205,840,6,18,202
206,841,5,15,205
207,846,5,20,206
208,851,5,20,207
209,857,5,14,208
210,866,5,8,209
211,877,5,11,210
212,888,5,11,211
213,899,5,17,212
214,911,5,7,213
215,926,5,12,214
216,941,5,12,215
217,957,5,10,216
218,974,5,5,217
219,976,5,6,218
220,978,5,6,219
221,981,5,15,220
222,986,5,20,221
223,991,5,20,222
224,1002,5,11,223
225,1013,5,11,224
226,1024,5,17,225
227,1040,5,10,226
228,1056,5,10,227
229,1073,5,5,228
230,1075,5,6,229
231,1078,5,15,230
232,1083,5,20,231
233,1088,5,20,232
234,1099,5,11,233
235,1115,5,10,234
236,1132,5,5,235
237,1149,5,5,236
238,1166,5,5,237
239,1183,5,5,238
240,1200,5,5,239
