SIMUL8 Flow File Version 1.00
ID,Time,lbl_resource,lbl_loc,lbl_seq
1,5,3,3,2
2,9,7,8,1
3,10,9,20,4
4,10,10,3,3
5,11,1,17,0
6,12,5,6,9
7,13,4,15,7
8,13,6,16,8
9,14,2,9,6
10,15,8,20,5
11,25,7,12,10
12,34,10,4,12
13,40,3,12,11
14,43,9,4,13
15,48,8,3,14
16,53,4,13,16
17,53,6,19,17
18,53,5,20,18
19,53,2,3,15
20,58,7,3,19
21,62,10,8,21
22,66,8,9,23
23,68,5,6,27
24,69,3,10,20
25,69,4,15,25
26,69,6,16,26
27,70,2,9,24
28,71,9,8,22
29,75,10,14,29
30,78,8,15,31
31,80,3,17,28
32,80,6,6,34
33,81,9,14,30
34,81,2,15,32
35,81,4,16,33
36,94,2,2,39
37,95,10,18,36
38,95,5,5,35
39,95,8,1,38
40,97,9,10,37
41,100,10,20,43
42,106,6,7,41
43,106,5,11,42
44,107,4,2,40
45,114,9,5,44
46,130,2,10,46
47,131,8,5,45
48,135,10,20,50
49,144,5,1,49
50,145,6,12,48
51,146,4,10,47
52,147,9,18,51
53,161,2,12,53
54,162,8,10,52
55,164,10,15,57
56,174,5,2,56
57,175,6,1,55
58,176,4,12,54
59,178,9,10,58
60,187,2,7,60
61,189,8,1,59
62,198,6,17,62
63,199,4,7,61
64,201,10,16,64
65,209,5,17,63
66,211,9,2,65
67,220,5,4,70
68,222,4,11,68
69,222,6,17,69
70,223,2,7,67
71,224,8,2,66
72,233,9,17,71
73,233,8,4,72
74,238,5,3,76
75,239,6,14,75
76,242,4,8,74
77,242,2,4,73
78,245,8,16,78
79,247,4,6,80
80,248,2,16,79
81,251,9,4,77
82,259,2,11,84
83,259,8,1,83
84,262,5,18,82
85,262,6,5,81
86,265,8,16,88
87,268,2,16,89
88,270,4,11,85
89,271,5,4,87
90,273,6,17,86
91,287,4,5,90
92,298,2,11,94
93,298,4,17,95
94,299,8,7,93
95,304,5,18,92
96,304,6,5,91
97,313,5,8,97
98,315,6,17,96
99,321,8,5,98
100,332,8,11,103
101,336,5,12,102
102,337,6,10,101
103,338,4,18,100
104,338,2,5,99
105,349,2,17,104
106,358,5,8,107
107,358,6,4,106
108,360,4,17,105
109,366,8,5,108
110,379,4,2,110
111,383,2,5,109
112,388,4,3,115
113,390,8,11,113
114,391,5,7,112
115,392,2,8,114
116,392,6,2,111
117,397,5,13,117
118,397,2,19,118
119,397,4,20,119
120,397,6,3,116
121,399,2,6,122
122,400,5,15,121
123,401,6,9,120
124,410,4,2,123
125,415,2,3,126
126,420,4,3,127
127,422,5,7,125
128,423,6,2,124
129,426,4,15,131
130,428,6,13,128
131,428,5,19,129
132,428,2,20,130
133,430,2,6,134
134,431,6,15,132
135,431,5,16,133
136,436,2,19,138
137,441,4,2,135
138,442,5,11,137
139,443,6,7,136
140,446,4,19,139
141,446,2,15,142
142,447,5,9,141
143,448,6,20,140
144,459,6,17,144
145,459,4,2,143
146,464,2,19,146
147,468,6,9,148
148,469,4,19,147
149,470,5,17,145
150,473,5,15,149
151,476,2,15,150
152,481,2,19,154
153,482,5,8,153
154,482,6,4,152
155,484,4,17,151
156,487,6,15,156
157,489,4,20,155
158,490,5,15,157
159,496,5,14,161
160,498,6,8,160
161,498,4,4,159
162,504,2,5,158
163,509,2,20,162
164,512,6,15,164
165,514,4,20,163
166,515,5,15,165
167,519,4,3,167
168,524,5,13,169
169,524,6,3,168
170,529,2,5,166
171,532,2,15,170
172,534,6,6,172
173,535,4,15,171
174,536,5,6,173
175,538,4,15,175
176,540,5,6,177
177,541,6,15,176
178,549,2,12,174
179,558,6,18,178
180,574,6,10,180
181,575,5,18,179
182,584,6,8,182
183,590,5,12,181
184,596,5,14,183
185,601,5,3,185
186,602,6,14,184
187,607,6,13,186
188,607,5,20,187
189,623,5,10,189
190,624,6,18,188
191,639,5,12,191
192,640,6,10,190
193,646,5,14,193
194,649,6,8,192
195,654,5,3,195
196,655,6,14,194
197,660,6,13,196
198,660,5,20,197
199,675,6,12,198
200,690,5,12,199
201,705,6,12,200
202,720,5,12,201
203,735,6,12,202
204,750,5,12,203
205,763,5,2,204
206,776,5,2,205
207,787,5,11,206
208,798,5,11,207
209,809,5,17,208
210,814,5,3,209
211,819,5,3,210
212,824,5,13,211
213,829,5,20,212
214,834,5,20,213
215,837,5,15,214
216,839,5,6,215
217,856,5,5,216
218,873,5,5,217
219,889,5,10,218
220,905,5,10,219
221,916,5,11,220
222,927,5,11,221
223,938,5,17,222
224,943,5,13,223
225,948,5,13,224
226,953,5,20,225
227,958,5,20,226
228,975,5,5,227
229,992,5,5,228
230,1008,5,10,229
231,1024,5,10,230
232,1035,5,11,231
233,1046,5,17,232
234,1057,5,17,233
235,1062,5,20,234
236,1079,5,5,235
237,1096,5,5,236
238,1112,5,10,237
239,1128,5,10,238
240,1145,5,5,239
